video_id,title,channel,label
GEIQ22J5QAY,"The impact of impaired driving: alcohol, cannabis, prescription drugs, and more | Mark Rosekind",Peter Attia MD,longevity
mh0phB3L6EQ,How to reduce your risk of car accidents | Peter Attia and Mark Rosekind,Peter Attia MD,
r8EC6j01A68,The dangers of phone use while driving | Peter Attia and Mark Rosekind,Peter Attia MD,
uvsb60oO-6s,How does sleep deprivation affect driving safety? | Peter Attia and Mark Rosekind,Peter Attia MD,sleep
l6kAo0m1pPA,What demographics of drivers are most likely to be involved in a car crash? | Mark Rosekind,Peter Attia MD,longevity
LVkzv7F2Anw,How common are roadway injuries and fatalities? | Peter Attia and Mark Rosekind,Peter Attia MD,nutrition
75LkR4p3Sj4,295 ‒  Roadway death and injury: why everyone should care and what you can do to reduce risk,Peter Attia MD,
8QBf4og9DFM,What is muscle hypertrophy? | Peter Attia and Andy Galpin,Peter Attia MD,training
fs3MDI2rQj0,What factors influence your total daily energy expenditure? | Peter Attia and Layne Norton,Peter Attia MD,
miDVy3coXnI,Do portable VO2 testing devices actually work? | Peter Attia and Olav Aleksander Bu,Peter Attia MD,training
wGmEi8zt930,How VO2 max is measured in the lab and why everyone should get theirs tested | Olav Aleksander Bu,Peter Attia MD,training
8YG9zbkgy_M,"The relationship between VO2 max, power output, and endurance | Peter Attia and Olav Aleksander Bu",Peter Attia MD,training
m2Dg1moGz1s,Training interventions to increase VO2 max from the coach of elite athletes | Olav Aleksander Bu,Peter Attia MD,longevity;training
FOhb_D-5cgw,294 ‒ Peak athletic performance: How to measure it and how to train for it,Peter Attia MD,
ahIdvg1TL0c,Why humans evolved to have better vision over smell | Peter Attia and Andrew Huberman,Peter Attia MD,
FMLkgfSCzbs,Are all calories created equal? | Peter Attia and Layne Norton,Peter Attia MD,longevity;weight
XV2Wf2U75eU,The difference between fast-twitch and slow-twitch muscles | Peter Attia and Andy Galpin,Peter Attia MD,
q64us5h3_t0,Are high protein diets effective for fat loss? | Peter Attia and Don Layman,Peter Attia MD,nutrition
ScgBwc2MkWs,Why is progesterone so important for women? | Peter Attia and Derek MPMD,Peter Attia MD,
vbzthrVjL5g,Mitigating age-related decline in strength and stability | Peter Attia and Mike Joyner,Peter Attia MD,training
hOHhelsCHu4,"High-intensity interval training: benefits, risks, protocols, longevity impact  (AMA 57 sneak peek)",Peter Attia MD,longevity
ObDtgbCe8iY,Simple metrics for identifying if you're training in Zone 2 | Peter Attia and Iñigo San-Millán,Peter Attia MD,training
OzYUtKD59U8,Do protein needs change as we age? | Peter Attia and Don Layman,Peter Attia MD,nutrition
McgzzI1DEPE,Risks and benefits of DHEA supplementation | Peter Attia & Derek MPMD,Peter Attia MD,supplements
b5FirUwmI3g,Maximize your VO2 max and fitness levels to live longer and healthier | Peter Attia and Mike Joyner,Peter Attia MD,training
8nHO6TFmdY0,The most common injuries from rucking and how to avoid them | Peter Attia and Jason McCarthy,Peter Attia MD,
NGP3L43G5so,Answering frequently asked questions about rucking | Peter Attia and Jason McCarthy,Peter Attia MD,
yaEwGqXE2Vo,"292 ‒ Rucking: benefits, gear, FAQs, and the journey from Special Forces to founding GORUCK",Peter Attia MD,
HF3orMJGmwY,"Exploring fat loss supplements and drugs: L-carnitine, yohimbine, & more | Peter Attia & Derek MPMD",Peter Attia MD,nutrition;supplements
Cj4MliqpHLQ,Potential risks associated with TRT in women | Peter Attia and Derek MPMD,Peter Attia MD,
qb8kxrvPZH4,Simple tips for lowering calorie intake and losing fat | Peter Attia and Derek MPMD,Peter Attia MD,nutrition;weight
x4fqT14QgNM,The amazing potential to increase muscle mass via myostatin inhibition | Peter Attia and Derek MPMD,Peter Attia MD,cardio;longevity
OPRfw8cejgc,"Low testosterone: diagnosis, potential causes, and treatment options | Peter Attia and Derek MPMD",Peter Attia MD,
Bd3ikvBbRrg,How to sustainably lose fat while maintaining muscle | Peter Attia and Derek MPMD,Peter Attia MD,nutrition
-wkQA_oxOwA,"291 ‒ Role of testosterone in men & women, performance-enhancing drugs, sustainable fat loss, & more",Peter Attia MD,nutrition
4TYVNryDkFI,The major health benefits of light exercise | Peter Attia and Mike Joyner,Peter Attia MD,
h_qp-kse00c,What is Zone 2 and how is it measured? | Peter Attia and Iñigo San-Millán,Peter Attia MD,training
wBqgTV1S-Zk,How was the human genome sequenced? | Peter Attia and Alex Aravanis,Peter Attia MD,
dzOTaNwiFmA,Do high saturated fat diets lead to heart disease? | Peter Attia and Don Layman,Peter Attia MD,nutrition
zz_DVkg_zsA,The role of epigenetics in aging | Peter Attia and Alex Aravanis,Peter Attia MD,
sqsuJML2dkI,How to increase your VO2 max | Peter Attia and Mike Joyner,Peter Attia MD,longevity;training
9RaQyvI-Rgg,"290 ‒ Liquid biopsies for early cancer detection, the role of epigenetics in aging, and the more",Peter Attia MD,
ClefHr8UfP8,How your internal narrative affects your relationships with others | Peter Attia and Esther Perel,Peter Attia MD,
emzH4H_3hz8,Keeping your spine healthy from a young age | Peter Attia and Stuart McGill,Peter Attia MD,
kVslsckgQhA,How to properly incorporate isometric exercises into a workout | Peter Attia and Andy Galpin,Peter Attia MD,
ueHbyWOF9AE,Identifying the cause of your lower back pain in order to resolve it | Peter Attia and Stuart McGill,Peter Attia MD,
dH68Rik07FE,How to gain muscle and strength if you're untrained and out of shape | Peter Attia and Andy Galpin,Peter Attia MD,training
JjAAVw9XSkA,Peter's experience with debilitating back pain | Peter Attia & Stuart McGill,Peter Attia MD,
5R1f55pZwKk,"Cancer screening: pros and cons, screening options, interpreting results, & more (AMA 56 sneak peek)",Peter Attia MD,longevity
0kevW-7Gx0g,How increasing muscle mass can reduce joint pain | Peter Attia and Stuart McGill,Peter Attia MD,longevity
P_AQBXNCDfI,Creating a plan to finish strong at the end of life | Peter Attia and Walter Green,Peter Attia MD,longevity
3NI1I2AojLw,Finding purpose in life through gratitude and serving others | Peter Attia and Walter Green,Peter Attia MD,
Q5qphQMaJeY,"The key to cultivating deep, authentic friendships | Peter Attia and Walter Green",Peter Attia MD,
-YUS9jMfaCQ,Why mortality is a gift and what it can teach us | Peter Attia and Walter Green,Peter Attia MD,
SsY1V1EJwYY,Tell people what they mean to you before they're gone | Peter Attia and Walter Green,Peter Attia MD,
5yQ-p-mypFk,"288 ‒ The impact of gratitude, serving others, embracing mortality, and living intentionally",Peter Attia MD,
tM599A6wUAw,Do the benefits of deadlifts and squats outweigh the risk of injury? | Peter Attia and Stuart McGill,Peter Attia MD,
Bs8RyO3pi4c,Why training for performance in old age is so important | Peter Attia & Stuart McGill,Peter Attia MD,
2BcnXxIZdT4,The best exercises for reducing lower back pain & preventing injury | Peter Attia and Stuart McGill,Peter Attia MD,
CJLEWLHUSTA,Why are lower back injuries and pain so common? | Peter Attia and Stuart McGill,Peter Attia MD,
2_93FVvGLNs,How light exposure affects circadian rhythms and mental health | Peter Attia and Andrew Huberman,Peter Attia MD,sleep
Z1_sb1auiV8,"287 ‒ Lower back pain: causes, treatment, and prevention of lower back injuries and pain",Peter Attia MD,
iNM3YFsaurs,How cancer therapy has changed over the years | Peter Attia and Andrew Huberman,Peter Attia MD,
cKJKoHxE85I,How the immune system works | Peter Attia and Andrew Huberman,Peter Attia MD,
1ihKmBvGdis,How to optimize light exposure for better sleep | Peter Attia and Andrew Huberman,Peter Attia MD,sleep
sgJhPSFQ_Og,How to perform a belt squat | Peter Attia,Peter Attia MD,
eU7VneEQayM,286‒Journal club with Andrew Huberman: light exposure on mental health & an immunotherapy for cancer,Peter Attia MD,
fuJIef1R1S8,Understanding breast cancer through screenings | Peter Attia & Harold Burstein,Peter Attia MD,longevity
_RW_Scjl6Nk,How slot machines and apps use the same addictive components | Peter Attia & Michael Easter,Peter Attia MD,
8AkOlxcfi74,What is happiness and how do we achieve it? | Peter Attia & Michael Easter,Peter Attia MD,
KpCkJs6DKCw,Why VO2 max is the greatest predictor of lifespan | Peter Attia,Peter Attia MD,longevity;training
ffWJIWEAHyo,"Exercise: longevity-focused training, goal setting, improving deficiencies (AMA 55 sneak peek)",Peter Attia MD,longevity;neuro
TrxlzRa9VAk,Embracing the unexciting: Why boredom matters | Peter Attia & Michael Easter,Peter Attia MD,
tEg-hzN29yk,Have we lost the will to live? | Peter Attia & Michael Easter,Peter Attia MD,
oQMNYp2WWN0,Unpacking our addiction to buying new things | Peter Attia & Michael Easter,Peter Attia MD,
KVTYmqYbSBM,The root of the obesity crisis? | Peter Attia & Michael Easter,Peter Attia MD,longevity;weight
gN2mySEkXbg,"284 ‒ Overcoming addictive behaviors, elevating wellbeing, & thriving in an era of excess",Peter Attia MD,
1PV5VJbYMtA,The three components of meaning in life | Peter Attia & Arthur Brooks,Peter Attia MD,
WCV38zHJiU4,Are artificial sweeteners bad for your gut microbiome? | Peter Attia & Colleen Cutcliffe,Peter Attia MD,gut;longevity
metc8PTwYwE,Manipulating the gut bacteria to treat diseases | Peter Attia & Colleen Cutcliffe,Peter Attia MD,
Io_bt0JqUj8,Failed longevity drugs within the ITP | Peter Attia & Rich Miller,Peter Attia MD,longevity
GG5OKn73bCA,How a longevity study is conducted with mice | Peter Attia & Rich Miller,Peter Attia MD,longevity
glPXR3xAVbY,The difference between optimism and hope | Peter Attia & Arthur Brooks,Peter Attia MD,
0ZggVv2rXtU,"Testosterone, DHT, and Prostate Cancer | Peter Attia & Ted Schaeffer",Peter Attia MD,
GYyUAmBFDYY,Options for testing your microbiome | Peter Attia & Colleen Cutcliffe,Peter Attia MD,gut;longevity
20x8bzmUeFw,What is post-finasteride syndrome? | Peter Attia & Ted Schaeffer,Peter Attia MD,
WHohL0rconk,How to mitigate the risks of taking antibiotics | Peter Attia & Colleen Cutcliffe,Peter Attia MD,
1RqY5EYOM0k,This is what Zone 2 training looks like | Peter Attia,Peter Attia MD,training
nZgBH_iW3NU,How does bacteria change throughout the body? | Peter Attia & Colleen Cutcliffe,Peter Attia MD,
vi_212qnO4A,What is the difference between a prebiotic and a probiotic? | Peter Attia & Colleen Cutcliffe,Peter Attia MD,gut
uSqWhYRwWMY,What is the microbiome? | Peter Attia & Colleen Cutcliffe,Peter Attia MD,gut;longevity
th3UwC10EZU,"283 ‒ Gut health & the microbiome: improving and maintaining the microbiome, probiotics, & more",Peter Attia MD,gut;longevity
4htI2YtBstk,Common issues related to the prostate gland | Peter Attia & Ted Schaeffer,Peter Attia MD,
mEq3_PhQh9E,The difference between enjoyment and pleasure | Peter Attia & Arthur Brooks,Peter Attia MD,
I-KYEGO9k04,The Biomarkers of Happiness | Peter Attia & Arthur Brooks,Peter Attia MD,
uBwXNNkdkLI,"Magnesium: risks of deficiency, supplement options, cognitive and sleep benefits (AMA 54 sneak peek)",Peter Attia MD,sleep;supplements
ozVMM20RscY,Anti-seasickness drugs for longevity | Peter Attia & Rich Miller,Peter Attia MD,longevity
qTlf3PdaP-M,Issues with the standard mouse models for research | Peter Attia & Rich Miller,Peter Attia MD,
nmXrhl54wpI,Rapamycin in mice and other effects outside of longevity | Peter Attia & Rich Miller,Peter Attia MD,longevity
SmWKVbaVs-I,Successful lifespan molecules tested by the ITP | Peter Attia & Rich Miller,Peter Attia MD,longevity
sZ-krUa6VH0,"281 ‒ Longevity drugs, aging biomarkers, and updated findings from the Interventions Testing Program",Peter Attia MD,longevity
knsudAavIPk,Reconciling science and faith | Peter Attia & Arthur Brooks,Peter Attia MD,
_altIMFDpk0,Why happiness seems to be declining | Peter Attia & Arthur Brooks,Peter Attia MD,
iw9VXHXkA6Y,The 3 macronutrients of happiness | Peter Attia & Arthur Brooks,Peter Attia MD,longevity
HRn4g5TyVi4,The difference between happiness and happy feelings | Peter Attia & Arthur Brooks,Peter Attia MD,
X1GNc70-584,"280 ‒ Cultivating happiness, emotional self-management, and more | Arthur Brooks Ph.D.",Peter Attia MD,
tAODTGixHqA,"How mammograms, MRI’s, & screenings work for breast cancer | Peter Attia & Harold Burstein",Peter Attia MD,longevity
PmOUokRKrFU,The importance of biomarkers for corrective feedback,Peter Attia MD,
pMw3aLtVqRQ,Aggressive Screening for Breast Cancer | Peter Attia & Harold Burstein,Peter Attia MD,longevity
cUBxuKNrhds,Why there's no good or bad cholesterol,Peter Attia MD,
t7X3dtD3yUc,The world’s most important doctor to millions in the war-torn villages of Sudan (#40 rebroadcast),Peter Attia MD,
KJ41llK0K7g,Who should get a prostate biopsy? | Peter Attia & Ted Schaeffer,Peter Attia MD,
sKIIzOwd--s,Should everyone get a lot of protein?,Peter Attia MD,nutrition
t374XaXwvD8,Explaining mTOR and the biology behind rapamycin | Peter Attia & David Sabatini,Peter Attia MD,longevity
pEqnN-j6uR4,The history of steroids | Peter Attia & Derek MPMD,Peter Attia MD,
hGjCLmOuMqc,The different types of breast cancer and the risks with each | Peter Attia & Harold Burstein,Peter Attia MD,
1sQCMFfO6qc,Understanding breast anatomy and cancer incidence rates | Peter Attia & Harold Burstein,Peter Attia MD,
ufNoIituUe4,What is the probability that a lump is cancerous? | Peter Attia & Harold Burstein,Peter Attia MD,
5EIzh2ZBw1Q,Navigating the treatment for breast cancer | Peter Attia & Harold Burstein,Peter Attia MD,
IdKIF28C1xg,"278 ‒ Breast cancer: how to catch, treat, and survive breast cancer | Harold Burstein, M.D., Ph.D.",Peter Attia MD,
0LNMHSf0cpc,Decoding air pollution: The dangers of PM2.5 | Peter Attia & Kari Nadeau,Peter Attia MD,
Y4zVZQIP2S4,How many people die of air pollution? | Peter Attia & Kari Nadeau,Peter Attia MD,
-frhAz_H3aI,How to decrease your likelihood of food allergies  | Peter Attia & Kari Nadeau,Peter Attia MD,longevity
d6IFxGpctQg,The difference between a food allergy and a food sensitivity | Peter Attia & Kari Nadeau,Peter Attia MD,
ZxXppnbzFOo,"277 ‒ Food allergies: causes, prevention, and treatment with immunotherapy | Kari Nadeau, M.D., Ph.D",Peter Attia MD,
lImvn5_Bzpg,Peter Attia's nutrition advice & why nutrition research is flawed,Peter Attia MD,nutrition
wVg9rc69UMs,How to lower your apoB,Peter Attia MD,cardio
0C5YbA9Q3lk,Why we can’t “biohack” our way to 150-years-old,Peter Attia MD,
TFr3Dmq3uEw,Peter Attia's Supplement List,Peter Attia MD,supplements
em5xwtivnkg,"276 ‒ Special episode: Peter on longevity, supplements, protein, fasting, apoB, statins, & more",Peter Attia MD,cardio;longevity;nutrition;supplements
A6MAWFhLZqY,The four main idols that drive us | Peter Attia & Arthur Brooks,Peter Attia MD,
XUg_0aqK5fU,Net fulfillment based on seasons of life | Peter Attia & Bill Perkins,Peter Attia MD,
oZAc6L0-k3w,The impact of body fat on metabolic health | Peter Attia & Ethan Weiss,Peter Attia MD,nutrition
_rmxZss2YAs,A radical approach to overcoming fear | Peter Attia & Arthur Brooks,Peter Attia MD,
rJRhqh0ZA9Q,Hormone replacement therapy: practical applications & compounding pharmacies (AMA 52 sneak peek),Peter Attia MD,
bAywX34dOSI,What to do if your PSA test is abnormal | Peter Attia & Ted Schaeffer,Peter Attia MD,
